credit_policy,purpose,interest_rate,installment,log_annual_income,debt_income_ratio,fico,days_with_credit_line,revolve_balance,revolve_utilized,inquiries_last_6_mon,delinquent_2_yrs,public_recs,income_installment_ratio,debt_to_credit_ratio
1,major_purchase,0.08,235.03,11.98292909,9.98,772,5909.958333,19414,27.9,1,0,0,56.73034624141808,0.1213375005115544
0,debt_consolidation,0.1442,330.08,11.08214255,17.34,687,6029.958333,10754,32.6,5,0,0,16.410163211177267,0.1654461536604858
1,debt_consolidation,0.1253,401.6,11.10501738,17.36,697,4229.041667,20024,73.1,0,0,0,13.799800862901035,0.3010946695552681
1,debt_consolidation,0.1028,155.52,10.46310334,7.51,687,2795.0,5836,68.7,0,0,1,18.75428668525791,0.1667428572214848
1,all_other,0.0832,94.46,10.1266311,1.54,727,2010.041667,1235,28.7,0,0,0,22.0551908248126,0.0494000001902066
1,educational,0.0859,31.62,10.91508846,10.69,757,9960.041667,17069,11.3,1,0,0,144.95045268869004,0.310345455853439
1,major_purchase,0.0774,312.19,10.28629797,21.4,772,4410.0,2656,5.2,0,0,0,7.828565936787646,0.0905619203563528
1,all_other,0.1189,50.58,11.5002049,8.12,677,3359.958333,36192,84.6,0,0,0,162.67299318674063,0.3665532330689739
1,credit_card,0.1148,296.72,10.71441777,18.93,717,5039.958333,14576,72.2,0,0,0,12.63817742207566,0.3239111107070178
1,all_other,0.1114,492.06,11.51292546,17.01,767,5820.0,8828,19.5,2,0,0,16.935603974951757,0.0882800004387717
0,small_business,0.1189,397.97,11.35040654,7.31,722,4380.0,29669,56.8,5,0,0,17.798661621236405,0.3490470572432027
0,educational,0.1607,147.82,9.862665558,16.19,667,1260.041667,4445,53.5,4,0,0,10.823975104685449,0.2315104166703414
1,all_other,0.0894,222.41,10.49127422,2.6,752,3270.0,0,0.0,0,0,0,13.488602165753594,0.0
1,debt_consolidation,0.1632,741.59,11.2771525,13.61,667,3389.958333,9090,72.7,1,0,0,8.876872689848245,0.1150691171079032
1,all_other,0.1158,495.21,11.71177632,4.34,727,4740.0,13410,20.0,0,0,0,20.5300107608762,0.1099180331952739
1,debt_consolidation,0.1322,676.02,11.19674789,20.31,707,7529.958333,67342,58.6,0,0,0,8.98555761357471,0.9238472843327854
0,home_improvement,0.1028,294.83,10.4341158,10.66,687,599.9583333,1521,27.7,12,0,0,9.610057738826296,0.0447352942786179
1,all_other,0.1442,515.74,11.60823564,6.33,682,1890.0,6585,20.3,2,1,0,17.77381359386499,0.0598636366494584
1,debt_consolidation,0.1261,180.94,10.60905725,12.12,667,2729.041667,4565,68.1,0,1,0,18.652591961731076,0.1127160497315306
1,debt_consolidation,0.0768,124.77,10.23995979,5.57,777,6095.041667,4988,14.6,0,0,0,18.70107666345707,0.1781428569927434
1,home_improvement,0.0788,312.81,10.30895266,4.84,772,5040.041667,9239,46.7,0,0,0,7.992071859560969,0.3079666668650875
1,debt_consolidation,0.1126,328.64,11.03488966,4.49,722,1710.041667,9021,27.7,0,0,0,15.721356639055854,0.1455000005859618
1,debt_consolidation,0.1632,565.02,11.1124479,10.39,667,7590.0,12736,70.4,2,2,0,9.881656122644928,0.19008955192955
0,home_improvement,0.1253,167.34,10.81977828,15.58,707,2280.0,1464,22.5,4,2,0,24.899406288338024,0.0292800001291331
1,all_other,0.1253,836.66,11.65268741,1.39,762,2160.0,30215,49.6,1,0,0,11.45427456645875,0.2627391297373118
1,all_other,0.0788,187.69,10.83958091,13.36,737,4890.041667,10685,89.8,1,0,0,22.643720990716265,0.2095098042790892
1,all_other,0.0988,309.22,10.37349118,17.06,732,4475.0,8153,62.7,1,0,0,8.623849239748498,0.2547812504539853
1,credit_card,0.0894,190.63,10.6454249,18.23,722,5850.0,4836,62.0,3,0,0,18.36017420957211,0.1151428568279996
1,all_other,0.157,175.06,9.998797732,10.36,662,1830.0,2176,53.1,1,0,0,10.472599866955154,0.0989090909427648
0,debt_consolidation,0.1442,85.96,9.852194258,24.0,672,2520.0,5475,48.8,4,0,0,18.419419882481236,0.2881578947796557
1,debt_consolidation,0.1134,416.19,10.59663473,21.96,717,4291.041667,1727,8.9,1,0,0,8.009162457082315,0.0431750001336729
1,credit_card,0.1287,420.42,10.91501573,17.61,702,2039.958333,13441,49.4,2,0,0,10.90100371130365,0.2443995937478661
1,all_other,0.1218,83.25,10.69964248,22.41,687,4380.0,14589,34.9,1,0,0,44.38438424367245,0.3290257114625969
1,debt_consolidation,0.1461,120.67,9.852867716,5.24,662,3360.041667,1418,28.9,2,0,0,13.130024038580752,0.0745813346451711
1,debt_consolidation,0.1411,444.98,11.09741002,17.51,682,5669.958333,22388,91.3,3,2,0,12.360106059717076,0.3392121215542379
1,debt_consolidation,0.0788,375.37,10.55330961,15.29,747,3780.041667,15631,24.6,0,0,0,8.503609785657405,0.4080774847099314
1,small_business,0.1704,713.49,11.51292546,12.65,702,4110.0,6939,31.4,3,0,0,11.67967776971613,0.0693900003448841
1,all_other,0.1189,636.75,11.46163217,7.58,732,3720.958333,14006,20.3,0,0,0,12.432927620029522,0.1474315790332735
1,debt_consolidation,0.1357,285.34,10.81977828,5.78,682,4380.958333,3743,83.2,2,1,0,14.602462494884998,0.0748600003301538
0,home_improvement,0.1628,59.12,11.38509209,26.2423,652,3959.958333,51914,88.5,0,0,0,124.04149708994396,0.5899318202231846
0,all_other,0.1312,202.52,11.55214618,6.95,652,3510.041667,1189,79.3,0,0,0,42.794127409290816,0.0114326922862389
1,all_other,0.0964,128.41,11.51292546,15.0,722,3026.0,8155,14.9,1,0,0,64.89629539689092,0.0815500004053221
1,debt_consolidation,0.0951,592.7,10.34174248,16.49,747,4260.041667,25946,37.9,0,0,0,4.358584991355132,0.8369677448374876
0,all_other,0.1568,161.01,11.22524339,8.0,677,7230.0,6909,29.2,4,0,1,38.81746465598224,0.0921200002319994
1,debt_consolidation,0.0894,397.15,10.6454249,14.86,762,3990.0,10687,30.9,0,0,0,8.812791160948588,0.2544523802565822
1,credit_card,0.1392,682.74,11.33857208,20.03,707,9359.958333,27584,54.8,1,0,0,10.25280489677161,0.3283809516668716
0,all_other,0.1316,185.74,9.952277717,19.2,677,10898.0,9369,76.2,4,0,0,9.42177237275368,0.4461428570114951
1,home_improvement,0.0964,802.47,11.26446411,0.8,732,2129.958333,10605,22.1,1,0,0,8.099991311991435,0.1359615378730599
1,home_improvement,0.1853,262.21,11.32659589,4.41,672,6120.041667,12513,98.92299999999996,0,0,0,26.37834822831732,0.1507590356589435
1,debt_consolidation,0.1347,468.14,10.40535315,13.98,697,3719.958333,15670,80.8,0,0,0,5.880719413906174,0.4743310351514295
0,debt_consolidation,0.1393,592.4,10.81977828,23.47,697,7440.041667,48792,80.9,0,0,0,7.033535868147342,0.9758400043037312
0,all_other,0.1425,102.9,10.95185862,22.17,657,4949.041667,6710,54.6,1,0,0,46.209912316137775,0.1175955140552027
0,all_other,0.1122,229.91,11.58988651,21.97,692,6629.041667,7258,42.7,7,0,0,39.14575283825316,0.0672037034420365
1,debt_consolidation,0.1496,207.87,10.858999,15.65,662,5461.0,1824,67.6,0,2,0,20.846362360567777,0.0350769229914603
0,debt_consolidation,0.1722,64.38,7.547501683,18.99,642,450.0,702,87.7,0,0,0,2.4541783167013858,0.3702531644884529
1,credit_card,0.0932,191.69,10.96819829,3.41,737,6870.041667,7711,58.4,3,0,0,25.214321746632475,0.1329482757993913
0,all_other,0.1122,164.23,10.23995979,3.51,672,1139.0,0,56.2,4,1,0,14.207716831879308,0.0
1,educational,0.1241,260.61,11.14186178,11.5,682,1920.0,36081,87.8,1,0,1,22.063619889560897,0.5229130453499744
1,all_other,0.0859,110.64,10.96819829,19.74,732,3038.0,17929,37.0,2,0,0,43.68522537610248,0.3091206895094394
1,small_business,0.1501,225.37,12.26904744,6.45,677,6240.0,56411,75.3,0,0,0,78.7593731052259,0.2648403768293697
1,home_improvement,0.0945,640.2,11.69524702,4.19,787,5159.0,311,0.0,2,0,0,15.620118685345467,0.0025916666712388
1,debt_consolidation,0.1411,123.23,10.51867319,3.31,697,3659.958333,3437,90.4,1,1,0,25.02096346927467,0.0928918920429677
1,debt_consolidation,0.0963,115.54,10.91501573,1.24,722,6359.958333,1919,19.8,2,0,1,39.66591639524217,0.0348934469460721
1,major_purchase,0.1809,115.83,9.655026193,6.38,697,1170.041667,1594,98.92299999999996,0,0,0,11.223344554010897,0.1021794872037679
1,credit_card,0.1146,430.92,11.42954386,12.63,727,5520.041667,27920,33.0,0,0,0,17.791392131008802,0.3034782596651136
1,all_other,0.1426,274.45,10.40426284,16.22,687,3330.0,811,54.1,0,0,0,10.020040075665152,0.0245757575867827
1,credit_card,0.1183,695.82,11.91839057,22.94,757,3817.041667,298,1.0,1,0,0,17.964416029318052,0.0019866666727824
1,debt_consolidation,0.1183,795.22,12.1547583,1.88,792,4200.041667,682,3.3,1,0,0,19.910213559874467,0.0035895492475283
0,small_business,0.1596,870.39,11.56171563,26.2423,707,6630.0,78203,90.0,0,0,0,10.052964771571332,0.7447904755497033
1,credit_card,0.1496,519.68,11.39414193,21.57,707,3599.958333,13724,87.4,0,0,0,14.239532034225034,0.1545495493919494
1,all_other,0.1379,340.76,10.37361617,15.49,677,2339.958333,15968,47.8,3,0,0,7.82662281198489,0.4989376347766902
1,credit_card,0.1411,410.75,10.71441777,7.23,672,3900.0,13018,81.4,3,1,0,9.129640912180864,0.2892888885279883
1,credit_card,0.1284,117.67,10.43998092,8.42,687,2399.958333,5174,89.2,1,0,0,24.220276972087323,0.1512865501691316
1,debt_consolidation,0.1241,334.11,11.03488966,22.43,682,8669.958333,12792,50.6,2,2,0,15.463968890064097,0.2063225814760696
1,debt_consolidation,0.0859,173.86,10.91508846,14.97,742,6990.041667,11484,12.5,0,1,0,26.36220702873794,0.2088000008800102
1,debt_consolidation,0.1287,252.25,10.6454249,8.31,687,3000.041667,8091,30.9,1,0,0,13.87512392297614,0.1926428566160762
1,major_purchase,0.0774,218.54,12.10071213,4.31,787,8730.0,205,0.6,3,0,0,68.63732040777333,0.0011388888887435
0,debt_consolidation,0.1218,666.0,11.61728548,11.78,737,5972.041667,28749,53.9,4,0,0,13.888888884799004,0.2590000000762681
1,debt_consolidation,0.16,281.26,11.00209984,6.78,672,4080.0,0,0.0,2,1,0,17.777145680078252,0.0
1,debt_consolidation,0.1218,832.5,11.66134547,16.99,737,7920.041667,32446,56.1,0,0,0,11.61161161058397,0.2797068965764785
0,debt_consolidation,0.1474,207.23,10.6454249,22.17,702,4590.041667,17295,74.5,8,0,0,16.88944655489423,0.4117857131596884
0,debt_consolidation,0.1091,326.97,11.22524339,8.0,677,2189.958333,1170,49.1,8,0,1,19.1149034598272,0.0156000000392877
1,debt_consolidation,0.1218,399.6,11.15625052,7.41,712,4112.0,14610,29.3,0,0,0,14.597931249540226,0.2087142859295735
1,all_other,0.1886,94.02,10.727663,0.53,662,2029.041667,2106,91.6,3,0,0,40.41693274931488,0.0461842103186012
0,all_other,0.1861,244.28,11.8313792,26.2423,642,3809.958333,205016,88.3,3,0,0,46.90655550249548,1.4910254487136998
1,small_business,0.1886,623.4,11.00209984,21.34,662,3960.0,13337,59.0,0,1,1,8.020532553703577,0.2222833336010154
0,major_purchase,0.1392,238.96,10.30895266,3.6,692,3839.958333,896,57.7,4,0,0,10.46200200196379,0.0298666666859095
1,credit_card,0.1253,334.67,10.97164063,22.95,697,2609.958333,16047,78.7,0,0,0,14.491887477097682,0.2757216505100909
1,credit_card,0.1253,301.2,10.77561739,20.59,722,11100.04167,14379,89.3,0,0,0,13.235945126660946,0.3005643808574805
1,credit_card,0.1261,837.67,11.60739893,24.04,757,7260.0,8220,63.2,0,0,0,10.933899971458626,0.0747898243056912
1,debt_consolidation,0.0712,61.87,11.6784399,0.43,772,5936.0,4709,18.5,0,0,0,158.93540163940452,0.0399067797986075
1,all_other,0.1218,333.0,10.77895629,10.68,707,5730.0,3486,51.3,2,0,0,12.012012013332996,0.0726249999920132
0,debt_consolidation,0.157,235.44,10.4487146,8.7,647,5279.958333,16690,91.2,4,0,0,12.211179032106184,0.4837681174027429
1,debt_consolidation,0.092,318.93,11.25480219,5.93,727,4800.0,11496,26.6,0,0,0,20.18467992775076,0.1488155346889433
1,debt_consolidation,0.1311,371.2,11.55214618,11.88,687,3630.0,9637,46.7,0,0,0,23.347701193237008,0.0926634613645795
1,home_improvement,0.102,242.71,11.27663335,11.99,732,4686.958333,42703,40.4,3,0,0,27.108826750302736,0.5408523836749856
1,all_other,0.1461,51.72,10.30895266,6.44,677,5040.0,5464,86.7,1,0,0,48.33720027821475,0.1821333334506806
1,debt_consolidation,0.0863,47.45,9.77246729,9.37,722,5099.0,6033,31.1,1,0,0,30.811380397410478,0.3438782490076134
0,debt_consolidation,0.1099,556.5,11.22524339,17.84,727,6840.041667,18753,29.0,4,0,0,11.230907429038094,0.2500400006297127
0,debt_consolidation,0.1628,282.37,10.18111929,25.0,662,2010.041667,8768,71.9,3,0,0,7.791195955322106,0.3321212118337305
1,all_other,0.1136,822.78,10.91508846,17.5,722,3338.0,15103,78.3,0,0,0,5.570545363300492,0.2746000011573314
1,debt_consolidation,0.157,870.39,11.79244935,14.21,692,3330.0,25262,73.7,0,0,0,12.661948478743035,0.1910170131791336
1,debt_consolidation,0.0938,447.68,10.30895266,21.76,762,5280.041667,19291,34.1,0,0,0,5.584345957803045,0.6430333337476354
1,debt_consolidation,0.1496,304.88,10.75244803,16.35,667,2820.041667,14099,77.5,0,0,0,12.776699029008263,0.3016195336701904
1,credit_card,0.1128,218.6,11.1844214,16.86,697,2208.0,21659,49.9,1,0,0,27.44739255265711,0.3008194438422619
0,all_other,0.1071,652.04,11.33857208,0.21,717,1650.041667,39,0.3,11,0,0,10.735537720418762,0.0004642857132761
1,debt_consolidation,0.1148,824.22,11.28978191,9.9,777,6120.0,30928,63.0,2,0,0,8.088455318110713,0.3866000014134166
1,debt_consolidation,0.1299,539.03,10.66895539,14.82,677,8159.041667,13115,42.3,2,2,0,6.647743755595693,0.3050000014260881
1,small_business,0.1461,634.35,11.70354582,13.09,752,7229.958333,14375,17.5,0,0,0,15.895536040297914,0.1188016534365402
1,credit_card,0.1062,162.8,10.1266311,7.06,702,2792.041667,3780,19.4,3,0,0,12.796887747615466,0.1512000005821709
1,credit_card,0.1183,298.21,11.15625052,10.83,712,2459.958333,9237,41.4,1,0,0,19.561159341793623,0.1319571429932561
1,home_improvement,0.1347,232.37,11.51292546,11.62,687,3120.0,10867,51.1,0,0,0,35.86234579298,0.1086700005401147
1,credit_card,0.1533,644.3,11.40756495,5.24,662,1770.0,22379,62.2,0,0,0,11.640540129065622,0.2486555553845806
1,debt_consolidation,0.1218,333.0,10.54534144,10.2,712,4033.0,8753,48.9,0,0,0,9.50950952179082,0.2303421049656764
1,debt_consolidation,0.1537,870.39,11.16902571,17.69,697,5639.958333,25700,92.2,0,0,0,6.788144760903777,0.3624823704480907
1,debt_consolidation,0.1039,324.51,11.23261615,12.88,707,2939.958333,10689,18.4,3,0,0,19.402329727424917,0.1414730986209619
0,all_other,0.1482,82.99,10.27505111,26.2423,702,3389.958333,4253,16.3,5,0,0,29.11997432412567,0.1466551722625346
1,debt_consolidation,0.1218,166.5,10.04324949,9.08,702,7379.041667,5999,40.8,1,0,1,11.511511454975167,0.2608260882375137
1,credit_card,0.1008,232.6,10.54534144,18.09,722,2369.958333,12391,66.6,1,0,0,13.614216125349714,0.3260789469472976
1,home_improvement,0.1322,172.39,11.15625052,9.14,692,3720.041667,1999,54.0,3,0,0,33.83800294284051,0.0285571428865994
1,debt_consolidation,0.0832,128.3,9.862665558,1.25,742,1981.0,296,2.0,0,0,0,12.470771628796593,0.0154166666669113
1,debt_consolidation,0.1136,822.78,11.40756495,11.11,732,4921.041667,7462,33.8,3,1,0,9.115437911904737,0.0829111110541016
1,all_other,0.1221,533.04,11.33857208,17.8,737,4980.041667,24177,20.2,1,0,0,13.132222751054048,0.2878214279455465
1,debt_consolidation,0.1357,475.56,11.65268741,15.43,702,4140.041667,27016,81.9,0,0,0,20.151680878907765,0.2349217385068084
1,all_other,0.0859,395.13,11.82038075,5.87,772,4080.0,5068,16.6,3,0,0,28.68169962146658,0.0372658020292962
0,all_other,0.1261,723.74,11.73606902,16.94,687,4020.0,167006,53.5,3,0,0,14.392829891080275,1.3360479950358304
1,all_other,0.1442,68.77,11.00209984,13.42,722,3930.0,26719,98.92299999999996,1,0,0,72.70612176790475,0.445316667202934
1,home_improvement,0.0768,187.15,11.35035948,6.62,772,7200.0,20104,29.6,0,0,0,37.84664724327375,0.2365287767703044
1,all_other,0.1253,836.66,12.36734079,11.73,717,7230.0,5509,10.6,3,0,0,23.406560935278414,0.0234425532647777
1,home_improvement,0.1379,851.89,11.23848862,4.45,717,5249.958333,165,2.5,2,0,0,7.434449680083541,0.0021710526299907
1,all_other,0.1099,40.92,10.23995979,0.64,742,1230.041667,426,8.9,0,0,0,57.021831263429576,0.0152142857014652
1,debt_consolidation,0.1095,490.71,11.56171563,8.14,757,6960.0,13333,25.8,0,0,0,17.831305674487933,0.1269809522717056
1,debt_consolidation,0.1148,131.88,10.73639668,22.93,717,3690.0,0,0.0,0,0,0,29.066828561522687,0.0
1,debt_consolidation,0.1109,819.54,11.40756495,17.11,722,6539.0,54925,97.8,0,0,0,9.15147522409764,0.6102777773581525
1,all_other,0.1126,427.23,11.3736634,18.36,732,2069.958333,5730,10.8,1,0,0,16.96978212469577,0.0658620688098668
0,debt_consolidation,0.1287,336.34,11.51288546,15.29,707,3060.0,6386,24.2,4,0,0,24.775524663286145,0.0638625547685001
1,major_purchase,0.1496,519.68,12.0552265,10.49,677,3364.0,2079,36.5,2,0,0,27.58043412126528,0.0120874904032629
1,all_other,0.1411,766.73,11.35035948,7.78,697,4829.958333,18067,60.6,0,0,0,9.23793255980421,0.212562943190862
1,debt_consolidation,0.1218,166.5,10.88743693,10.5,692,6119.958333,4819,55.3,0,0,0,26.776776699549927,0.0900747666149246
1,all_other,0.1114,49.21,9.769727562,20.37,712,2610.0,5013,68.7,0,0,0,29.628124354400967,0.286522633847031
1,small_business,0.1635,529.94,11.8493977,11.25,702,5512.0,21229,64.7,2,0,0,22.015070853492585,0.1516357145270335
0,debt_consolidation,0.128,503.97,12.4845739456,17.87,672,6989.041667,275925,84.8,0,1,0,43.69136797097517,1.0442620075300555
0,debt_consolidation,0.1843,727.4,11.65268741,5.25,662,9511.0,14548,87.6,4,0,1,13.17477778220151,0.1265043474902668
1,debt_consolidation,0.1273,134.27,10.9273763,14.78,677,3840.041667,14360,48.2,1,0,0,34.55723559366563,0.257902297563204
1,credit_card,0.0894,190.63,10.20359214,17.73,757,4619.958333,20873,28.4,2,0,0,11.80296904359466,0.7730740779289821
0,credit_card,0.0788,437.93,11.82041016,15.87,757,6720.041667,232755,23.0,0,0,0,25.879326102026628,1.7114338316042803
0,all_other,0.16,87.9,10.18111929,5.82,662,9180.0,1436,65.3,6,1,0,25.02844143235839,0.0543939393468564
1,home_improvement,0.1407,764.64,11.81303006,3.66,672,5790.0,10753,52.3,2,3,0,14.712806064316064,0.0796518516463951
1,small_business,0.1461,413.71,11.51292546,5.05,767,3149.958333,125,0.4,2,0,0,20.14293416140476,0.0012500000062127
0,educational,0.08,15.67,8.101677747,0.0,747,570.0,0,0.0,0,0,0,17.54945755424332,0.0
1,small_business,0.1221,632.99,11.56171563,15.51,752,11520.0,49836,42.1,1,0,0,13.823283160125708,0.4746285710202296
1,debt_consolidation,0.0894,312.95,10.37349118,16.95,737,2313.958333,3760,20.5,0,0,0,8.521062987426207,0.1175000002093689
0,small_business,0.1501,403.07,10.38899537,0.74,647,238.9583333,381,63.5,4,0,0,6.719263001188908,0.0117230769033567
1,all_other,0.0988,483.16,10.71441777,12.91,797,5190.0,808,0.5,2,1,0,7.761404099425221,0.0179555555331552
1,debt_consolidation,0.1221,399.78,11.01862914,17.7,762,4831.0,12416,21.9,3,0,0,12.715326722930454,0.2035409842488204
0,all_other,0.0933,124.62,11.49272276,10.0,707,4079.958333,0,56.8,1,0,1,65.53255244612586,0.0
1,debt_consolidation,0.1197,292.16,10.81977828,8.14,697,6840.0,8243,37.0,2,0,1,14.261591758935122,0.1648600007270793
1,all_other,0.1357,314.21,10.26813067,19.26,702,1802.0,0,0.0,2,0,0,7.638203778690398,0.0
1,credit_card,0.1039,129.81,10.87804719,13.09,702,4441.0,1308,6.9,1,0,0,34.02408639915022,0.0246792453455624
0,all_other,0.167,177.51,10.49127422,2.67,692,5490.0,2474,25.5,8,0,0,16.900456355615216,0.0687222220461729
1,credit_card,0.1355,407.52,10.91508846,14.99,667,4499.0,10918,59.0,2,0,0,11.24689172069194,0.1985090917457289
0,debt_consolidation,0.1221,399.78,10.81977828,24.74,737,12930.0095841,49025,33.7,0,0,0,10.422398940143292,0.9805000043242832
1,credit_card,0.1241,668.21,11.60823564,10.92,702,5370.0,25717,33.9,3,0,0,13.718242203648447,0.2337909102071562
1,all_other,0.0751,155.55,10.08580911,3.6,787,4800.0,1574,10.2,1,0,0,12.857602065829854,0.0655833332893979
1,all_other,0.1357,631.82,11.46163217,0.44,692,6780.041667,723,45.2,0,0,0,12.529939954502543,0.0076105263202239
1,all_other,0.1557,314.51,10.59653473,0.0,687,2940.041667,0,42.4,1,0,0,10.597437303573493,0.0
1,debt_consolidation,0.0964,32.1,8.517193191,18.0,702,1200.041667,961,26.0,2,0,0,12.980269984212914,0.1922000000800007
1,debt_consolidation,0.08,172.35,10.95080655,18.76,747,3299.958333,40383,63.0,3,0,0,27.56019736072372,0.7084736819552334
1,major_purchase,0.0768,112.29,10.32548196,10.54,752,2190.958333,1859,11.4,0,0,0,22.634844243207425,0.0609508198303292
1,credit_card,0.1304,236.0,10.9675084,13.77,672,2970.041667,21159,76.1,0,0,0,20.46610176788471,0.3650621104996566
1,all_other,0.1565,262.4,10.40426284,11.93,672,1470.0,1140,54.3,0,0,0,10.480182922127671,0.0345454545609522
0,debt_consolidation,0.0743,108.77,12.4845739456,1.0,802,8593.958333,150786,17.0,0,0,0,202.4376088657935,0.5706626477029155
0,debt_consolidation,0.1482,242.05,11.39075783,16.3,647,3180.0,9600,72.7,4,0,0,30.4689113515982,0.1084745763792293
1,major_purchase,0.1537,193.4,10.72106231,8.26,667,4050.958333,260,3.3,3,0,1,19.51913130530767,0.0057395143572294
1,small_business,0.08,112.81,10.46310334,9.74,737,3360.0,9376,41.5,0,0,0,25.85468190135015,0.2678857144120359
1,home_improvement,0.1588,491.37,11.69524702,20.67,662,6000.041667,69937,97.8,1,0,0,20.35126275995313,0.5828083343615139
0,debt_consolidation,0.1393,102.44,9.392661929,3.9,642,390.0,1437,79.8,0,0,0,9.761811794512528,0.1197499999724738
