credit_policy,purpose,interest_rate,installment,log_annual_income,debt_income_ratio,fico,days_with_credit_line,revolve_balance,revolve_utilized,inquiries_last_6_mon,delinquent_2_yrs,public_recs,default,income_installment_ratio,debt_to_credit_ratio
1,debt_consolidation,0.1442,275.07,10.89673933,7.0,662,1949.958333,14867,57.6,2,0,0,0,16.35947220722417,0.27531481358867566
1,all_other,0.0963,288.85,11.35045359,7.19,757,2759.958333,11,0.1,1,0,0,1,24.52368580259173,0.00012940567543969996
1,all_other,0.1505,173.46,11.35040654,14.04,672,5490.0,9952,97.6,1,0,0,0,40.835543441735574,0.1170823524110807
1,debt_consolidation,0.1221,283.18,11.08214255,9.18,692,1979.958333,9283,72.5,0,0,0,0,19.12799870310542,0.14281538445511344
1,debt_consolidation,0.1284,268.95,10.71441777,8.32,712,2100.0,9572,76.6,0,0,0,0,13.943112120015952,0.21271111084574465
1,credit_card,0.1568,700.04,11.69524702,16.77,677,2280.0,29799,53.0,3,0,0,0,14.284897980627065,0.24832500043809075
1,home_improvement,0.1284,282.4,11.9381932,0.39,712,8159.958333,5714,28.4,3,0,0,0,45.148725195553155,0.03734640524274708
1,debt_consolidation,0.08,94.01,10.30895266,10.4,742,3809.958333,8112,18.2,0,0,0,0,26.59291563013793,0.2704000001742169
1,credit_card,0.1253,351.4,10.84941475,23.49,697,2850.0,18709,63.9,1,0,0,0,12.214001095083587,0.3632533408318476
1,all_other,0.1442,120.34,10.22441096,14.67,672,5249.958333,10455,95.3,3,1,0,1,19.090355128505173,0.37924405060637023
1,credit_card,0.1062,162.8,10.08580911,21.6,707,4800.0,6010,41.4,0,1,0,0,12.285012293242222,0.2504166664989083
1,debt_consolidation,0.1095,523.42,10.6214249,17.0,752,4290.0,1850,7.6,1,0,0,0,6.528218244424073,0.04511754959323705
1,major_purchase,0.1126,262.91,11.00209984,4.46,742,2550.0,4824,47.8,2,0,0,0,19.017914852910916,0.08040000009682075
1,home_improvement,0.1126,427.23,11.21187442,15.31,742,5580.0,957,16.8,2,0,0,0,14.43484767110189,0.012931733481622288
1,debt_consolidation,0.1126,657.27,11.40756495,12.15,757,3779.958333,5948,56.6,0,0,0,0,11.410835737454896,0.06608888884344635
1,debt_consolidation,0.0963,385.14,11.08214255,11.76,752,7650.0,54707,50.6,2,0,0,1,14.064149848744332,0.8416461529016365
1,debt_consolidation,0.1284,470.66,11.88448902,8.88,717,1110.0,2424,15.6,1,0,0,0,25.673168139174575,0.01671724140275981
1,all_other,0.1284,141.2,10.23466006,10.21,682,4020.0,4002,61.6,2,0,0,1,16.437677118548738,0.14368806492323266
1,debt_consolidation,0.167,497.02,11.15625052,12.75,707,5088.0,65335,66.9,1,0,0,0,11.736616891304728,0.9333571438198968
1,debt_consolidation,0.1253,284.47,11.14739716,22.05,692,7020.0,33321,83.5,1,0,0,0,20.325224692621973,0.480247322694731
1,debt_consolidation,0.0963,320.95,11.22524339,13.79,737,3059.958333,21027,17.7,1,0,0,0,19.47343818121109,0.28036000070607214
1,all_other,0.1284,571.51,10.16585182,7.8,752,12930.0095841,77929,8.3,7,0,0,1,3.791126442509888,2.9972692217882697
1,credit_card,0.0932,188.49,10.96819829,5.07,737,5341.958333,4499,17.8,1,0,0,0,25.642385991893352,0.07756896548067198
1,debt_consolidation,0.1537,418.16,10.91508846,8.51,672,4410.0,7494,94.9,1,0,0,0,10.960716744825854,0.136254546028805
1,all_other,0.1474,207.23,9.85198371,12.32,662,1770.0,5825,48.5,0,0,0,0,7.638855380610696,0.3066435037940616
1,all_other,0.1158,495.21,11.71177632,4.34,727,4740.0,13410,20.0,0,0,0,0,20.5300107608762,0.10991803319527398
1,all_other,0.1568,490.03,11.66992921,6.02,687,3240.0,7755,90.2,1,0,0,0,19.896740940648606,0.0662820515325904
1,credit_card,0.1158,351.6,10.91508846,9.25,717,7199.958333,17808,58.0,2,0,0,0,13.035646513129631,0.3237818195464317
1,debt_consolidation,0.1253,234.27,11.00209984,6.64,697,5729.958333,11391,67.0,1,0,0,0,21.342894924569123,0.1898500002286246
1,all_other,0.0768,155.96,10.48793532,3.65,797,9420.0,4787,10.8,0,0,0,0,19.171582530415044,0.13341694486284475
1,credit_card,0.1474,518.06,11.08214255,6.79,687,2130.0,11314,87.0,2,0,0,0,10.455674386645162,0.17406153826620205
1,debt_consolidation,0.1316,709.18,11.77528973,8.23,702,10590.0,11956,71.1,2,0,1,0,15.275858511837212,0.0919692307175182
1,debt_consolidation,0.1347,254.42,10.77687078,13.23,677,3179.958333,8815,51.0,1,0,0,0,15.68928013952898,0.18402922818292794
1,all_other,0.1284,47.07,8.494538501,17.68,722,2100.0,0,2.5,3,0,0,0,8.653778062329508,0.0
1,educational,0.1316,135.09,10.30895266,4.28,752,8279.958333,2049,9.1,8,0,0,0,18.50618105255213,0.06830000004400523
1,debt_consolidation,0.1316,337.71,11.35040654,18.31,702,3240.0,16528,22.9,1,0,0,0,20.97460355157814,0.19444705794316136
1,credit_card,0.1253,602.4,11.53272809,16.42,707,7859.958333,11318,35.3,0,0,0,0,14.1102257316327,0.11096078456520782
1,all_other,0.1221,266.52,10.51604813,6.21,717,1589.958333,6883,65.6,0,0,0,0,11.538533721952064,0.18651600094969104
1,educational,0.1357,203.82,10.30895266,10.84,677,2670.0,3962,56.6,1,0,0,0,12.26572465111013,0.13206666675175632
1,debt_consolidation,0.1221,399.78,10.85892207,17.12,702,4169.958333,15524,29.0,0,0,0,0,10.838461137074312,0.2985614282583135
1,debt_consolidation,0.0963,288.85,10.68051622,8.77,737,3210.0,15228,60.4,1,0,0,0,12.549766351381987,0.3500689644939114
1,debt_consolidation,0.1316,371.48,10.91501573,7.62,682,2669.958333,10756,69.8,0,0,0,0,12.337137881733284,0.19557786104843744
1,debt_consolidation,0.1537,261.35,10.71441777,15.84,662,3210.0,5015,85.0,0,0,0,0,14.348574726146124,0.1114444443054126
1,major_purchase,0.1218,266.4,10.75790288,2.32,762,4474.0,7470,38.3,1,0,0,0,14.702202192025396,0.15893617032278096
1,credit_card,0.0932,153.35,11.27720313,17.26,742,5160.0,22101,26.8,0,0,0,0,42.93011622949489,0.2797594940763019
1,small_business,0.1886,623.4,11.00209984,21.34,662,3960.0,13337,59.0,0,1,1,1,8.020532553703577,0.2222833336010154
1,debt_consolidation,0.1379,391.87,10.6454249,10.89,687,3660.0,11637,91.6,1,0,0,0,8.931533441117542,0.2770714278137782
1,credit_card,0.1126,394.36,10.71441777,17.39,722,2699.958333,5079,14.8,2,0,0,0,9.509078011660133,0.11286666652586054
1,debt_consolidation,0.1095,327.14,10.81977828,22.46,727,4169.958333,10593,37.2,0,0,0,0,12.736646843218455,0.2118600009343627
1,major_purchase,0.1411,328.6,11.40756495,12.72,667,5309.958333,11265,39.0,0,2,0,0,22.824102267671876,0.1251666665806024
1,debt_consolidation,0.1126,230.05,10.98778115,18.2,712,7469.958333,42157,86.6,1,0,0,0,21.4254147733039,0.7127495897252016
1,debt_consolidation,0.0963,224.66,10.81977828,12.77,727,7320.0,13539,68.7,0,0,0,0,18.54654432605041,0.2707800011942166
1,home_improvement,0.0963,365.88,11.8277362,4.21,807,4259.958333,58518,0.0,1,0,0,0,31.203308767217436,0.4271386881860357
1,debt_consolidation,0.1095,327.14,10.81977828,8.9,727,3179.958333,6048,26.8,1,0,0,0,12.736646843218455,0.1209600005334679
1,debt_consolidation,0.1505,312.23,11.0390102,11.3,662,1770.0,12842,61.7,2,0,0,0,16.61595626549707,0.20627730561987453
1,debt_consolidation,0.1474,690.74,12.00150548,10.2,712,3960.0,106181,94.1,0,1,0,0,19.664900449084733,0.6514171777765955
1,small_business,0.1531,417.79,11.20582949,10.39,742,2785.958333,2577,6.3,1,0,0,0,14.672044173921792,0.03503357893256462
1,debt_consolidation,0.1095,314.06,11.94475983,8.75,732,3119.958333,33147,34.9,2,0,0,0,40.86480298160975,0.21522907859961604
1,debt_consolidation,0.16,351.58,11.35040654,8.6,672,5220.0,9132,36.5,2,0,0,0,20.147145359245272,0.10743529363122879
1,credit_card,0.1189,182.41,10.66895539,17.94,697,2819.958333,5668,76.6,3,1,0,0,19.64439074929415,0.13181395410469443
1,all_other,0.0963,353.04,10.83958091,19.48,737,2910.0,1100,7.7,1,0,0,0,12.038295923259502,0.021568627487786443
1,all_other,0.1126,427.23,11.3736634,18.36,732,2069.958333,5730,10.8,1,0,0,0,16.96978212469577,0.0658620688098668
1,debt_consolidation,0.1189,782.67,10.91501573,16.21,737,5009.958333,29276,71.5,0,0,0,0,5.855596841972072,0.532329626260139
1,debt_consolidation,0.1189,265.32,10.59663473,15.69,717,2640.0,7131,93.8,0,0,0,0,12.563445360368943,0.1782750005519525
1,debt_consolidation,0.074,139.77,11.37198383,14.18,797,4939.958333,5254,11.6,0,0,0,0,51.78388319986848,0.06049232026601036
1,all_other,0.1189,497.46,11.18996158,11.85,752,2160.0,1281,2.3,4,0,0,0,12.128278340257902,0.01769337013697303
1,debt_consolidation,0.1114,173.86,11.51292546,8.47,742,4896.0,73258,89.9,1,0,0,0,47.93128547057841,0.73258000364109
1,debt_consolidation,0.0963,481.42,10.87812266,10.87,782,6540.0,17040,39.4,2,0,0,0,9.174940787429996,0.3214851713756004
1,debt_consolidation,0.1411,444.98,11.09741002,17.51,682,5669.958333,22388,91.3,3,2,0,0,12.360106059717076,0.33921212155423797
1,debt_consolidation,0.1316,439.02,10.81977828,9.53,687,1860.0,13472,80.7,0,0,0,0,9.490835607239955,0.2694400011883068
1,debt_consolidation,0.1253,589.01,11.05564061,10.05,737,6029.958333,51054,58.8,1,0,0,0,8.955705352799248,0.8065402828537886
1,debt_consolidation,0.1316,351.21,11.35040654,6.73,682,4290.0,4611,30.7,0,1,0,0,20.168370392082952,0.05424705857792334
1,all_other,0.0932,47.93,10.81552927,18.2,722,3720.0,1498,6.7,1,0,0,0,86.56373877526646,0.030087571305958453
1,credit_card,0.1853,870.39,11.69524702,24.97,672,4290.0,96565,88.9,0,0,0,0,11.489102565928112,0.8047083347529861
1,debt_consolidation,0.1316,405.25,11.2185544,18.22,697,4560.958333,10157,63.9,1,0,0,1,15.319761397205436,0.13633557106526478
1,debt_consolidation,0.1183,308.15,11.40756495,4.12,722,3149.958333,1067,46.4,1,0,0,0,24.338796057624467,0.011855555547403708
1,debt_consolidation,0.1158,445.69,10.84450992,15.34,717,2819.958333,13582,51.1,2,0,0,0,9.582893933701783,0.2650042926822254
1,debt_consolidation,0.1189,663.28,11.1844214,14.12,727,3210.0,20979,68.6,0,0,0,0,9.0459534616012,0.2913749994167234
1,debt_consolidation,0.1632,529.71,11.60823564,10.37,662,3360.0,14517,91.3,2,0,1,0,17.305066211511825,0.13197272790283807
1,educational,0.1253,167.34,10.37349118,11.81,682,5130.0,1278,63.9,1,1,0,0,15.935620066421842,0.039937500071163166
1,debt_consolidation,0.1426,171.53,10.81985828,18.57,667,4619.958333,10883,27.2,2,0,0,0,24.293126537375613,0.21764258885635884
1,debt_consolidation,0.1095,323.87,10.57131693,14.65,727,2399.958333,10299,39.9,0,0,0,0,10.03489059155434,0.26407692178605785
1,debt_consolidation,0.1411,136.92,11.15619338,2.43,682,1110.0,4177,41.4,2,0,0,0,42.601519282592925,0.05967483835582639
1,debt_consolidation,0.1189,198.99,10.77895629,23.55,712,1890.0,4659,41.6,0,0,0,0,20.101512641036674,0.09706249998932584
1,small_business,0.1853,538.98,11.00209984,1.58,717,3390.0,8476,66.7,1,0,0,1,9.27678205866416,0.14126666683678538
1,all_other,0.1095,196.29,11.12732181,21.33,717,5639.958333,27411,42.4,2,0,0,0,28.870548794682197,0.40307922900409265
1,all_other,0.1537,174.24,11.08214255,4.23,677,3869.958333,5239,22.6,1,1,0,0,31.08738907682158,0.08059999990954857
1,debt_consolidation,0.1114,519.94,11.2697195,9.5,762,7721.0,13405,23.7,3,0,0,1,12.567315426562747,0.17095815682885324
1,major_purchase,0.1505,104.08,10.81977828,14.93,687,5639.958333,3149,98.4,0,0,0,0,40.03330753545816,0.06298000027775966
1,debt_consolidation,0.1221,333.15,10.54534144,7.14,702,3180.958333,5520,13.6,1,0,0,0,9.505227887607214,0.14526315770713286
1,debt_consolidation,0.1253,334.67,11.17071681,9.8,707,5130.0,11437,35.4,2,1,0,0,17.684086873830307,0.16103914333901845
1,small_business,0.1695,356.27,10.83958091,23.53,702,4410.0,19230,44.4,3,0,0,0,11.929154834107658,0.3770588241728484
1,debt_consolidation,0.16,703.15,11.23843599,23.57,697,4649.958333,22037,98.92299999999996,1,0,0,0,9.006613131485512,0.28997578712775346
1,educational,0.1221,399.78,11.55214618,8.75,707,6600.0,5199,12.5,1,1,0,0,21.678589931786426,0.049990384521578175
1,all_other,0.0737,108.66,10.70315458,13.89,787,5339.958333,5284,7.0,2,0,0,0,34.12479305241439,0.11875224697427356
1,debt_consolidation,0.0963,449.32,11.15016059,14.57,762,12930.0095841,14992,34.6,0,0,0,0,12.903758318288583,0.21547969739044504
1,educational,0.1114,164.02,11.15625052,14.52,717,3669.0,4093,17.1,2,0,0,0,35.56476848747881,0.058471428631741595
1,debt_consolidation,0.1253,284.47,10.1266311,18.72,687,1979.958333,13604,52.5,0,0,0,0,7.323560745638548,0.5441600020951993
1,debt_consolidation,0.1158,561.23,11.12198437,11.82,727,6540.0,21676,62.1,0,0,0,0,10.043713501386735,0.3204517905892057
1,debt_consolidation,0.0932,460.04,11.32055357,4.29,772,5760.0,4554,9.4,2,0,0,0,14.944352630273317,0.05520000012821706
1,major_purchase,0.0768,109.17,10.96819829,15.89,752,12930.0095841,17771,37.2,0,0,0,0,44.27345731988622,0.3063965515796892
1,debt_consolidation,0.1158,429.18,11.15619338,18.22,712,4529.958333,24893,69.9,1,0,0,0,13.591034111963799,0.35563460646195505
1,all_other,0.1284,268.95,10.30895266,4.28,687,4949.958333,1602,76.3,0,0,0,0,9.295408062425237,0.05340000003440526
1,debt_consolidation,0.1126,709.85,11.40756495,7.91,752,4800.0,16249,72.5,1,0,0,1,10.565612460600097,0.1805444443203026
1,debt_consolidation,0.1347,67.85,10.14643373,14.64,667,6809.958333,11821,33.7,0,1,0,0,31.31908618369419,0.4635686279824699
1,all_other,0.1095,32.72,10.37967204,15.43,717,3899.958333,0,0.0,0,0,0,0,82.00488990527654,0.0
1,credit_card,0.1411,189.98,10.81977828,21.58,667,3119.958333,13594,63.5,2,0,0,0,21.93213311027732,0.2718800011990679
1,credit_card,0.1183,424.12,10.7063856,10.65,717,3965.0,9294,19.3,2,0,0,0,8.771102543984453,0.2081989241180769
1,all_other,0.1148,327.22,10.71441777,12.67,732,2913.0,696,2.7,3,1,0,0,11.460179709914705,0.01546666664737132
1,credit_card,0.1284,363.08,10.77895629,22.45,687,8219.958333,15260,77.9,0,0,1,0,11.016855790569263,0.31791666663170476
1,all_other,0.1316,42.22,9.574983486,21.33,667,2039.958333,1638,71.2,1,1,0,1,28.42254856757675,0.11374999995041539
1,home_improvement,0.08,313.37,11.40756495,4.07,777,5160.0,2881,14.2,0,0,0,0,23.93336951577043,0.03201111108910036
1,credit_card,0.08,313.37,11.32659589,8.79,777,6120.0,1226,6.8,3,0,0,0,22.071885276022222,0.01477108428976782
1,debt_consolidation,0.0932,351.42,11.56171563,4.33,747,4619.958333,5297,20.2,1,0,0,0,24.898981297387664,0.05044761900421696
1,home_improvement,0.1183,463.88,10.96819829,8.23,742,2153.0,0,0.0,2,0,0,0,10.419361333991503,0.0
1,credit_card,0.1221,133.26,10.57131693,24.98,692,1860.0,6714,57.9,1,0,0,1,24.388413746710974,0.17215384531232086
1,debt_consolidation,0.1322,243.37,10.59663473,22.77,692,1751.0,9325,63.9,1,0,0,0,13.696566228430326,0.23312500072177214
1,debt_consolidation,0.0963,385.14,11.15625052,8.86,757,4859.958333,14745,34.6,2,0,0,0,15.146007496796685,0.21064285736013433
1,small_business,0.1886,287.2,10.87804719,15.26,692,3509.958333,11835,98.6,1,0,0,1,15.378365792039315,0.2233018873583576
1,debt_consolidation,0.0963,144.43,11.05089001,13.33,732,2130.0,4004,17.8,3,0,0,0,36.34978899320247,0.06355555526152658
1,educational,0.1189,165.82,10.30895266,18.2,732,1800.0,1984,24.8,0,0,0,1,15.076589062774497,0.06613333337594259
1,debt_consolidation,0.1411,316.62,10.34174248,19.9,667,4949.958333,978,27.2,0,3,0,0,8.159097101813488,0.03154838720616137
1,debt_consolidation,0.1379,204.46,11.15625052,7.99,672,8159.958333,7635,88.8,1,0,1,0,28.530437872034994,0.10907142868393528
1,all_other,0.0737,99.35,10.50506754,18.15,797,7620.0,19617,24.0,0,0,0,0,30.61566852514155,0.537452054563729
1,credit_card,0.08,219.36,11.08521475,10.25,757,3990.0,15223,25.8,1,0,0,0,24.769025094197776,0.23348159460515563
1,all_other,0.0963,320.95,10.68510338,1.35,737,7559.958333,1876,12.3,2,0,0,1,11.346523329865267,0.04292906183141849
1,credit_card,0.1284,504.27,11.46163217,9.75,697,7919.958333,33981,77.1,0,0,1,1,15.699261629789197,0.3576947370505262
1,major_purchase,0.0932,281.14,10.07744086,2.37,782,4229.958333,1483,5.3,2,0,0,0,7.054610990995683,0.062310924348535184
1,all_other,0.0963,256.76,10.77895629,9.2,762,2309.958333,5060,19.5,0,0,0,0,15.578750585916374,0.10541666665507378
1,all_other,0.1357,628.42,11.27720313,10.68,707,4466.0,6495,42.7,1,1,0,0,10.476008599015056,0.08221518999256056
1,home_improvement,0.1095,278.07,10.6454249,0.43,817,4979.958333,84,0.5,0,0,0,0,12.586758764234657,0.0019999999945310106
1,all_other,0.08,47.01,11.05089001,16.9,732,2550.0,5848,44.6,1,0,0,0,111.67836682170247,0.0928253963959559
1,debt_consolidation,0.1189,165.82,10.81977828,2.5,772,3149.958333,5108,33.6,0,0,0,0,25.127648343327014,0.10216000045055457
1,debt_consolidation,0.0932,297.11,10.91501573,12.15,752,4470.0,2498,24.7,1,0,0,0,15.425263304184579,0.045421485394105315
1,debt_consolidation,0.1148,494.53,10.77895629,7.35,742,4199.958333,16055,50.5,0,0,0,0,8.08848806025901,0.3344791666298833
1,debt_consolidation,0.1284,430.31,11.00209984,11.62,697,2160.0,13957,46.1,0,0,0,0,11.619530092209823,0.23261666694679253
1,debt_consolidation,0.16,527.36,11.15625052,7.83,662,6329.958333,18503,86.5,0,0,0,0,11.061387529043301,0.2643285717012252
1,all_other,0.1158,825.34,11.51292546,21.05,762,6990.0,5380,12.4,2,0,0,0,10.09684892518812,0.05380000026739829
1,home_improvement,0.0768,37.43,10.37349118,14.93,757,9689.958333,13271,16.2,1,0,0,0,71.24409997101338,0.41471875073897213
1,debt_consolidation,0.1253,334.67,10.73639668,12.83,702,1709.958333,7882,29.0,0,0,0,0,11.454069234450689,0.17134782531096193
1,debt_consolidation,0.0932,223.63,10.59663473,15.03,742,3869.958333,21414,46.0,0,0,0,0,14.905573147668418,0.5353500016574829
1,debt_consolidation,0.1379,265.79,10.4341158,21.18,672,4229.958333,4601,32.0,2,0,0,1,10.660044859242847,0.13532352989869906
1,debt_consolidation,0.1316,713.4,12.08168787,11.47,707,3779.958333,113283,81.2,2,0,0,0,20.629847755371273,0.6414375315612457
1,credit_card,0.0963,385.14,11.00209984,19.4,762,12000.0,13659,22.0,0,0,0,0,12.98229213786885,0.2276500002741448
1,debt_consolidation,0.1221,259.03,11.05089001,14.86,697,3750.0,10013,38.7,3,0,0,0,20.26792272820999,0.1589365072012152
1,debt_consolidation,0.1316,675.41,11.22524339,6.75,702,5100.0,19894,78.6,0,0,1,0,9.25363850736545,0.2652533340013601
1,educational,0.1189,132.66,11.12732181,19.76,707,3990.0,24802,86.4,3,0,0,1,42.71822721926856,0.36471383888801967
1,major_purchase,0.1322,169.01,10.49127422,9.37,692,2769.958333,2481,50.6,1,2,0,0,17.75042901417228,0.06891666649011924
1,all_other,0.1411,855.73,11.66767025,15.53,712,2789.958333,26438,48.7,1,0,0,1,11.368071659456689,0.22647683752734377
1,all_other,0.0859,221.28,11.35040654,3.92,762,1896.0,17390,86.1,1,0,0,0,32.01072562094836,0.20458823436783494
1,major_purchase,0.1189,530.63,11.26446411,5.23,742,3600.0,16578,44.8,0,0,0,0,12.249590162888955,0.21253846061853734
1,home_improvement,0.1537,209.08,11.1844214,3.3,707,4979.958333,16860,98.92299999999996,3,0,0,0,28.697149473937458,0.23416666619791013
1,debt_consolidation,0.1148,464.04,10.23981692,16.33,727,3619.0,18496,42.6,1,0,0,1,5.027583819883202,0.6606658105967712
1,debt_consolidation,0.1663,248.29,10.34161344,8.32,667,2760.958333,6082,96.5,1,2,0,0,10.403157567969062,0.1962188675164383
1,debt_consolidation,0.1568,870.39,11.58988651,15.73,682,3570.0,36015,88.5,1,0,0,1,10.340192367838307,0.3334722209238005
1,credit_card,0.1284,365.6,10.63344871,13.76,697,3809.958333,8422,81.8,0,0,0,1,9.459336286679479,0.20293975826878674
1,debt_consolidation,0.1316,270.17,10.81977828,9.96,682,5279.958333,3958,39.6,3,0,0,0,15.422388304735852,0.07916000034911805
1,home_improvement,0.0932,255.58,10.66895539,16.02,752,3779.958333,5410,34.9,3,0,0,0,14.020397983327124,0.12581395407664023
1,all_other,0.1253,251.0,10.77895629,20.51,692,4710.0,12189,69.3,0,0,0,0,15.936254981832223,0.253937499972074
1,all_other,0.074,124.24,9.852194258,4.93,787,4195.958333,2331,7.7,2,0,0,0,12.744151103493937,0.12268421054454381
1,credit_card,0.0932,223.63,10.79957558,19.64,737,4110.0,21140,79.8,3,0,0,0,18.259327215510226,0.43142857017430625
1,all_other,0.1126,98.59,11.08521475,17.21,702,5760.0,16389,58.1,0,0,0,0,55.1103899448547,0.2513650301506862
1,debt_consolidation,0.0894,285.95,11.69524702,12.44,742,6375.958333,43488,68.3,3,0,0,0,34.97114874054265,0.3624000006393399
1,all_other,0.1284,221.88,11.15625052,5.26,742,2850.0,993,24.8,0,0,0,0,26.290487323401276,0.01418571430034679
1,educational,0.1392,170.69,9.61580548,4.0,692,1470.0,0,0.0,2,1,0,0,7.32321752823579,0.0
1,all_other,0.1221,79.96,10.49127422,7.0,692,5790.0,6655,74.8,1,0,0,0,37.51875947580361,0.18486111063754274
1,small_business,0.16,70.32,11.27720313,12.58,682,3293.0,4047,30.7,2,0,0,0,93.61964339864961,0.05122784817550309
1,debt_consolidation,0.08,231.89,10.51867319,13.43,752,5790.0,6938,24.1,2,0,0,0,13.296534254684193,0.18751351381847836
1,debt_consolidation,0.1531,163.64,9.862665558,8.56,677,1920.0,1089,90.7,0,1,0,0,9.777560498500385,0.056718750000900306
1,debt_consolidation,0.1284,268.95,10.75790288,14.76,692,2009.958333,11798,88.7,1,0,0,1,14.562805963768604,0.25102127676950065
1,all_other,0.1347,50.89,9.798127037,21.47,707,1289.958333,865,86.5,0,0,0,0,29.47533896998522,0.04805555554970726
1,all_other,0.1496,297.95,10.50506754,18.58,682,1110.0,8559,41.0,1,0,0,0,10.208647987826188,0.23449315058423598
1,debt_consolidation,0.08,109.68,10.30895266,2.24,747,1709.958333,2298,18.5,3,0,0,0,22.793581312812424,0.07660000004935286
1,debt_consolidation,0.1183,231.94,10.34884622,5.69,712,2460.958333,6955,63.8,1,0,0,0,11.217340643256646,0.22276672848236803
